100000	0.9	Ebola	0.25	10
<person.Person object at 0x109ad6550>	<person.Person object at 0x109dfdef0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1095ae828>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1093db080>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1095f6fd0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109fede10>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10972fac8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109e966a0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10924cc18>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1092da160>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109687470>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109bd6518>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109d5de48>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109906550>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109d5d748>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a200748>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109bdf828>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1099f4c18>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a1d61d0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a13cf28>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10991bbe0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10922b630>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109a56be0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109e359e8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109de8780>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109960160>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109d19358>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a4184a8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10988bd30>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a12cc88>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1092d16a0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109ffc9e8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a40f908>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1095b75c0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10992a6d8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1099ca710>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109e39ba8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109bd3ac8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1095225c0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109a53cf8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109906860>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109addd30>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1096ae518>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10926a470>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a3fcfd0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1099968d0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x108ebeef0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a0adbe0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a5105c0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10948ca90>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109e659b0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a1d9048>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109d7b630>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a13fef0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109ff11d0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1092a4b38>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109dcd898>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109ee6320>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109867dd8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109753eb8>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109f4c860>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x1096667f0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10931b8d0>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109789f60>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x109a5b208>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10a12c748>	False	True	None
<person.Person object at 0x109ad6550>	<person.Person object at 0x10922eba8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1095abdd8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a100470>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109330be0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ec09b0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109be8ac8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109c437f0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109bbacc0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a20e978>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109cdccf8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a194d30>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109a59240>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10959cda0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109bdb160>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ebce48>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1095991d0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1099247f0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a223c88>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109d3cef0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a135160>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a0b6d68>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109b11668>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1096cc2b0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a1066d8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ed5b70>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a095c18>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a062dd8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a242ba8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109cbc240>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109382240>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1093cfd30>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109a01c18>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109972f98>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1098649b0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10968a5f8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10926d0b8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10934c080>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109292cf8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1094a4f60>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1097d4630>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109372358>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109acdf28>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a100c50>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109445ba8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e71a20>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1097c50b8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a17ba90>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109fa3ba8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10930feb8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e83908>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109cbe828>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10923b860>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a3cdbe0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109fe7f60>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ee6ba8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e12668>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ff35f8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1097054a8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e78438>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109b1d2e8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109d5dc18>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1093cc860>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1092500b8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x1095495f8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109bbe2e8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a145780>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a102ef0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a26cd68>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109d4c400>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109c22128>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10982e198>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109eb9710>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109eb0fd0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109f25b70>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109445240>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109ddaac8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109c2e6d8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a1baf28>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109df1e80>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109c1bac8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10997ec88>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a133048>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e12cc0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109b8b7f0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10925c358>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109b99b70>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10a215278>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109363f28>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109351f60>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x10975c9e8>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109e2d1d0>	False	True	None
<person.Person object at 0x109add198>	<person.Person object at 0x109684f60>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109437e10>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109c4c7f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109dc5048>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109d37780>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109f5eef0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109b669b0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109d51780>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a19d588>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a03bb00>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109cef550>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1096b1e80>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1096b7278>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a277cf8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1096f91d0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1092b5eb8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1098f1c50>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a393128>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1098bdc88>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109885390>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1098c1b00>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109219c88>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10922eac8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109a770f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109a416a0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a38b5f8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109663550>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1091ec198>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1099d7588>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a2127f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1092ca518>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1097b3710>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a02f080>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a1b2780>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109f01518>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109ea4828>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109b21cf8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1094144e0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109b611d0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1094f8cc0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10992f128>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a25a668>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a1c4128>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1091fcbe0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109a9e2e8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10942ecf8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10965d860>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109771588>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109771630>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109d9dac8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a2990f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a248438>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1099ada20>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a002320>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109ddf080>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10925cda0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1094890f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109345c18>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a145e80>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109a8c278>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1095a2160>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109e4ea20>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109bcada0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a3d0f28>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109cf1748>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a3879e8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109d06518>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109492908>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a05c9b0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a095b70>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10927f048>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109ae0b00>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109705e10>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a40cac8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109dac0b8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a1f4be0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10941a6a0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109e9b940>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10a1a07f0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1092dcdd8>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109edd828>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1098f7470>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109d84b70>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109414240>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10930f048>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x1098828d0>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109201668>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10965d400>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109b66e10>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10995d470>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x10999fc18>	False	True	None
<person.Person object at 0x109addd68>	<person.Person object at 0x109f5e080>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x108ec00f0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109b0f978>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a1d3d30>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109900da0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a2a5198>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1097650b8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109963320>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10968d940>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1098bb400>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109e2d550>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1097e0860>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1096ab588>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109696898>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10997a9e8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1095e5400>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109f46898>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109753e80>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109d43c18>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109e121d0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a3af7b8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109de8c88>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a011160>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10922b898>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109fe1cc0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109957ac8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a3e2198>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109363438>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109399860>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1093a0518>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109498da0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10997ec18>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109c4e390>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a397320>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109d091d0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109c3f828>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1097fb3c8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a2422b0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10988e550>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1098a0278>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1092b5780>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10998ac88>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109fa3b00>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1096c0b00>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a026908>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a405ba8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a1455c0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1095c6630>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1094ecb70>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a050898>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109b76da0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10923b630>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1093ede48>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a0d0ac8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1091eab70>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10932ae10>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109c48d68>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a1d9ef0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1091ecf28>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a0b6400>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109c155f8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109411be0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109e046a0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a206978>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109271a90>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109786b38>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1093c1860>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a0fa710>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109f0a3c8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109cb59b0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1099c2198>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10965d8d0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1096050f0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1098a6470>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1095d2a90>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109e12b70>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109a56908>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109720b38>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109d0d780>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109f2b710>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1096f0c18>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10a238828>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109df77f0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x10973e240>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109ad9a58>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x1097daeb8>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109f1f1d0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109d789b0>	False	True	None
<person.Person object at 0x109ae07b8>	<person.Person object at 0x109c02438>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109ce84a8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1098642e8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1096d5898>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a3e5978>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109b08c88>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109376940>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10950a668>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109e47898>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109489518>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1098fc0b8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a3c1908>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a21b0f0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1095f6c18>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109efbcf8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109678160>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109f7cef0>	False	True	None
